label,url_length,num_dots,repeated_digits,special_chars,num_hyphens,num_slashes,num_underscores,num_question_marks,num_equal_signs,num_dollar_signs,num_exclamation,num_hashtags,num_percent_signs,domain_length,domain_hyphens,domain_special_chars,num_subdomains,avg_subdomain_length,subdomain_complexity,subdomain_hyphen,subdomain_repeated_digits,path_length,has_query,has_fragment,has_anchor,domain_age_days,name_servers,ssl_valid,content_length,num_links,num_forms,num_scripts,num_iframes,favicon_present,login_keywords_count,brand_keywords_count,has_password_field,has_hidden_fields,has_external_scripts,is_error_page,error_page_brand_impersonation,error_page_urgent_language,is_established_domain,has_privacy_policy,has_contact_info,has_terms_of_service,domain_reputation_score
1,46,7,3,4,3,9,1,1,3,3,2,2,1,28,3,1,2,9,3.140877142642341,0,0,22,0,0,0,21,0,0,1610,24,2,10,3,0,4,5,0,0,0,0,0,1,0,0,0,0,3
1,41,5,2,4,4,6,2,3,2,3,2,0,3,22,2,4,3,12,3.571411226745461,0,0,25,0,0,0,28,0,0,763,23,4,6,4,0,7,6,0,0,0,0,1,4,0,0,0,0,3
1,35,4,4,3,4,5,4,3,2,1,1,2,3,35,4,3,3,8,4.010879515680473,0,0,17,0,0,0,17,1,0,1044,28,2,6,2,0,3,3,0,0,0,0,1,1,0,0,0,0,3
1,66,7,4,2,3,9,4,3,3,2,2,0,1,21,3,2,3,12,3.0748048005819846,0,0,24,0,0,0,17,0,0,1996,24,3,19,1,0,6,3,0,0,0,0,0,4,0,0,0,0,3
1,42,4,3,4,2,3,3,2,1,2,3,2,3,49,1,3,3,9,3.416831587551835,0,0,28,0,0,0,25,1,0,539,15,3,10,3,0,6,3,0,0,0,0,0,0,0,0,0,0,2
1,72,4,1,2,4,6,1,3,2,1,3,2,2,27,1,2,5,6,2.593076909708393,0,0,23,0,0,0,24,1,0,2253,11,3,9,5,0,5,5,0,0,0,0,1,0,0,0,0,0,3
1,37,5,1,4,1,8,2,2,3,3,3,2,2,37,1,3,3,8,4.314606649275276,0,0,31,0,0,0,18,1,0,1828,9,2,13,5,0,6,2,0,0,0,0,2,4,0,0,0,0,2
1,58,4,2,5,2,5,3,2,1,2,1,1,1,34,3,1,3,14,3.1850308565618306,0,0,26,0,0,0,12,1,0,1843,28,3,6,5,0,5,4,0,0,0,0,1,0,0,0,0,0,4
1,59,5,3,4,2,4,2,3,3,3,3,1,2,39,1,3,3,7,4.128639736805038,0,0,17,0,0,0,10,1,0,1357,12,3,7,4,0,7,2,0,0,0,0,1,3,0,0,0,0,4
1,64,4,1,6,3,5,1,1,1,1,1,1,2,44,3,4,4,14,4.334364287513518,0,0,20,0,0,0,10,0,0,650,5,1,19,2,0,5,7,0,0,0,0,2,0,0,0,0,0,1
1,67,5,3,4,4,4,4,1,1,3,1,1,1,22,4,3,3,11,3.355028544900068,0,0,27,0,0,0,16,0,0,556,6,3,9,2,0,5,4,0,0,0,0,1,0,0,0,0,0,3
1,73,7,3,6,3,5,2,1,1,2,2,2,2,36,4,4,4,13,3.361491082664364,0,0,15,0,0,0,11,1,0,2123,20,1,17,3,0,7,6,0,0,0,0,1,0,0,0,0,0,0
1,43,7,1,7,1,8,4,2,2,2,2,2,2,28,3,4,5,12,3.283601639974426,0,0,30,0,0,0,15,1,0,1645,5,3,19,3,0,5,5,0,0,0,0,0,4,0,0,0,0,0
1,55,3,4,5,2,5,2,1,3,1,2,2,2,42,2,4,2,8,4.762516446745899,0,0,29,0,0,0,29,1,0,2928,17,2,16,3,0,5,4,0,0,0,0,1,0,0,0,0,0,3
1,54,4,4,7,4,7,4,3,2,3,3,0,1,26,3,2,5,6,4.1521071025973235,0,0,28,0,0,0,26,0,0,1738,20,2,16,1,0,2,5,0,0,0,0,2,4,0,0,0,0,0
1,39,5,4,3,4,3,2,1,3,2,1,1,1,45,2,4,4,9,3.3663198124675033,0,0,16,0,0,0,26,0,0,1390,8,1,10,3,0,4,6,0,0,0,0,2,2,0,0,0,0,2
1,59,6,1,2,2,8,1,2,1,3,1,1,3,25,3,1,3,12,4.7154954969351,0,0,21,0,0,0,17,0,0,2016,22,3,9,4,0,6,4,0,0,0,0,0,0,0,0,0,0,1
1,42,3,3,4,1,9,1,3,1,2,1,1,2,49,4,4,4,7,4.722137330347431,0,0,19,0,0,0,22,0,0,2688,17,1,12,3,0,2,2,0,0,0,0,1,3,0,0,0,0,2
1,41,3,3,3,1,9,4,3,2,2,1,1,2,48,1,4,3,6,4.715002911172004,0,0,20,0,0,0,19,1,0,2934,6,1,12,5,0,4,4,0,0,0,0,1,4,0,0,0,0,2
1,57,3,1,6,3,5,4,3,1,2,3,1,3,45,1,2,5,10,3.7044721122337196,0,0,39,0,0,0,6,0,0,1014,18,4,16,1,0,6,6,0,0,0,0,1,1,0,0,0,0,1
1,61,3,4,3,4,7,3,2,1,1,3,0,2,31,3,1,2,14,2.847906684381883,0,0,24,0,0,0,22,0,0,2990,20,4,5,4,0,6,4,0,0,0,0,2,3,0,0,0,0,2
1,44,4,1,7,3,6,4,3,2,1,1,2,2,41,3,4,2,10,2.7590589530822434,0,0,21,0,0,0,7,0,0,1526,16,4,16,5,0,5,5,0,0,0,0,2,2,0,0,0,0,1
1,67,3,4,5,1,9,1,2,2,1,2,2,3,24,2,1,5,12,3.842393429857073,0,0,28,0,0,0,2,0,0,1312,12,2,19,1,0,7,7,0,0,0,0,1,3,0,0,0,0,4
1,42,6,3,7,3,6,2,2,3,1,3,2,2,34,1,3,3,7,3.136924970886203,0,0,28,0,0,0,29,1,0,2223,22,4,15,2,0,4,3,0,0,0,0,1,4,0,0,0,0,0
1,64,4,1,5,4,6,2,3,3,1,2,2,3,39,2,3,3,6,3.1642793969568808,0,0,27,0,0,0,16,1,0,1894,5,2,14,2,0,4,4,0,0,0,0,0,2,0,0,0,0,4
1,56,3,1,4,4,5,3,2,1,1,3,0,2,39,4,4,4,7,4.236901136486752,0,0,17,0,0,0,14,0,0,1670,26,1,10,5,0,7,5,0,0,0,0,2,2,0,0,0,0,0
1,64,5,1,7,4,5,1,3,2,3,2,2,2,38,1,4,4,9,3.662016638690462,0,0,26,0,0,0,24,1,0,1291,14,1,19,4,0,4,4,0,0,0,0,0,0,0,0,0,0,1
1,61,7,4,3,3,8,4,3,3,1,1,1,3,31,1,3,4,9,3.3066682001076177,0,0,34,0,0,0,14,0,0,960,8,1,9,5,0,7,2,0,0,0,0,2,4,0,0,0,0,4
1,73,7,1,4,3,5,2,3,1,1,3,0,2,22,2,1,3,11,3.1028096106624092,0,0,32,0,0,0,9,1,0,1079,7,3,11,5,0,4,4,0,0,0,0,1,2,0,0,0,0,4
1,52,7,2,6,2,8,3,2,3,3,3,1,2,46,2,2,4,8,4.159664347638658,0,0,36,0,0,0,9,0,0,2722,10,4,12,1,0,3,5,0,0,0,0,2,4,0,0,0,0,3
1,40,4,1,4,3,4,1,2,1,2,2,1,2,44,3,3,5,8,3.84142999076745,0,0,34,0,0,0,21,1,0,2545,18,2,5,1,0,2,2,0,0,0,0,2,0,0,0,0,0,4
1,60,4,3,5,3,4,1,1,1,3,1,2,3,47,2,1,3,11,4.8567758788674205,0,0,21,0,0,0,16,1,0,2633,6,4,7,1,0,4,3,0,0,0,0,1,0,0,0,0,0,0
1,71,6,2,5,3,9,1,2,2,2,2,2,3,23,1,2,2,12,3.8282235263923186,0,0,29,0,0,0,19,1,0,1305,28,4,18,3,0,5,7,0,0,0,0,0,3,0,0,0,0,2
1,63,7,4,6,3,4,2,2,1,3,2,1,1,23,4,2,4,6,3.0139943387168513,0,0,26,0,0,0,12,0,0,714,22,1,9,5,0,6,2,0,0,0,0,0,2,0,0,0,0,2
1,36,5,3,4,1,5,3,2,1,3,2,2,2,21,2,2,2,6,2.5260888867380893,0,0,38,0,0,0,14,0,0,1305,18,3,6,2,0,5,6,0,0,0,0,1,2,0,0,0,0,3
1,39,3,4,6,2,8,4,3,1,1,1,2,1,31,4,2,5,11,4.1238531306902,0,0,23,0,0,0,13,1,0,2034,23,2,19,2,0,4,2,0,0,0,0,2,1,0,0,0,0,0
1,38,7,3,7,1,5,2,2,3,2,1,2,2,46,4,1,4,6,4.685457216076713,0,0,23,0,0,0,13,1,0,1421,19,1,17,5,0,4,4,0,0,0,0,1,3,0,0,0,0,0
1,49,4,2,3,4,4,2,3,1,1,2,1,2,39,3,2,4,11,3.0349739617671703,0,0,33,0,0,0,22,1,0,567,6,1,19,5,0,4,6,0,0,0,0,1,0,0,0,0,0,2
1,65,3,3,7,2,9,1,1,3,2,1,2,1,33,3,3,5,13,2.6704024163336975,0,0,24,0,0,0,20,0,0,2672,23,3,16,5,0,3,4,0,0,0,0,0,4,0,0,0,0,1
1,55,5,2,7,3,4,3,3,1,2,3,2,2,36,1,1,4,14,3.84762189166275,0,0,39,0,0,0,4,0,0,2015,5,2,7,4,0,5,2,0,0,0,0,1,3,0,0,0,0,1
1,49,6,1,2,2,4,4,3,1,3,1,2,2,20,4,2,3,9,4.072282489666774,0,0,21,0,0,0,19,0,0,2250,18,4,12,1,0,3,7,0,0,0,0,2,0,0,0,0,0,3
1,71,5,4,3,3,9,4,2,1,3,2,2,3,29,3,3,5,13,2.7603218310821025,0,0,20,0,0,0,2,0,0,2873,28,1,15,4,0,4,5,0,0,0,0,0,3,0,0,0,0,3
1,77,7,2,5,2,3,1,3,1,2,3,2,3,42,3,4,4,10,3.4265461285781007,0,0,38,0,0,0,22,1,0,2799,7,3,7,5,0,6,4,0,0,0,0,0,4,0,0,0,0,1
1,43,7,4,7,4,5,3,3,1,1,3,0,1,34,2,3,4,11,2.6148821926823875,0,0,17,0,0,0,27,1,0,2492,23,3,6,1,0,6,5,0,0,0,0,0,2,0,0,0,0,2
1,57,7,1,3,2,9,1,1,1,1,2,0,2,40,2,1,2,9,3.88955072601328,0,0,27,0,0,0,4,0,0,2690,28,2,18,3,0,2,6,0,0,0,0,1,3,0,0,0,0,3
1,52,7,3,6,3,5,3,2,1,3,2,1,2,33,4,1,3,12,4.579848015750196,0,0,33,0,0,0,8,1,0,2947,28,1,13,4,0,6,7,0,0,0,0,0,4,0,0,0,0,4
1,47,4,2,3,2,6,1,3,1,3,1,2,2,28,4,3,2,11,4.091688022553865,0,0,34,0,0,0,20,0,0,918,26,3,18,1,0,2,6,0,0,0,0,1,0,0,0,0,0,2
1,72,5,2,5,3,5,1,1,3,1,3,0,1,43,4,4,2,8,4.828758568767603,0,0,37,0,0,0,20,0,0,1410,20,1,18,2,0,4,7,0,0,0,0,2,0,0,0,0,0,0
1,76,7,1,3,4,6,3,3,2,3,1,0,1,27,4,3,5,6,3.1324490790092483,0,0,37,0,0,0,2,0,0,2844,10,2,16,5,0,7,2,0,0,0,0,0,4,0,0,0,0,3
1,51,3,3,3,4,6,4,2,1,2,3,1,2,29,4,3,4,13,4.171225573513828,0,0,36,0,0,0,19,0,0,2441,20,2,17,2,0,5,3,0,0,0,0,2,1,0,0,0,0,1
1,43,4,1,7,2,9,1,2,3,1,2,0,3,33,3,2,5,8,3.8507873252070866,0,0,17,0,0,0,13,1,0,2258,8,1,6,4,0,6,4,0,0,0,0,1,3,0,0,0,0,3
1,60,3,1,7,2,4,1,2,1,2,3,2,2,47,4,1,4,14,2.5306330539737436,0,0,36,0,0,0,12,1,0,532,21,2,7,3,0,2,2,0,0,0,0,1,1,0,0,0,0,2
1,67,5,2,6,3,4,2,1,2,1,3,1,1,41,2,3,3,9,3.8730743306865283,0,0,37,0,0,0,10,1,0,2573,12,1,19,5,0,5,7,0,0,0,0,2,4,0,0,0,0,0
1,72,7,3,7,2,7,3,2,2,2,3,1,2,46,1,1,4,6,3.5011716347957247,0,0,26,0,0,0,4,0,0,2900,11,1,5,5,0,5,2,0,0,0,0,2,0,0,0,0,0,1
1,43,7,4,6,4,3,4,3,1,3,3,0,1,47,2,4,4,10,2.9837889583574038,0,0,17,0,0,0,19,1,0,1300,10,2,12,1,0,6,2,0,0,0,0,1,1,0,0,0,0,4
1,61,3,4,5,2,6,2,1,1,2,1,2,1,46,1,1,5,7,3.3529571592801664,0,0,15,0,0,0,27,1,0,2287,26,3,16,4,0,4,4,0,0,0,0,2,2,0,0,0,0,4
1,45,5,4,4,1,9,4,2,1,3,2,2,3,33,3,2,5,10,3.9112980190936817,0,0,32,0,0,0,14,0,0,1833,19,2,12,4,0,6,6,0,0,0,0,1,3,0,0,0,0,0
1,43,3,1,7,2,3,3,1,2,3,1,2,1,38,2,2,3,10,4.918208499871486,0,0,19,0,0,0,23,0,0,1989,11,3,8,3,0,3,6,0,0,0,0,0,2,0,0,0,0,0
1,73,3,4,4,4,9,1,2,3,3,2,2,3,30,2,1,5,6,2.9036305415103234,0,0,30,0,0,0,13,1,0,1999,18,2,19,1,0,4,7,0,0,0,0,2,0,0,0,0,0,1
1,50,6,3,6,2,5,3,2,2,1,3,1,2,23,4,3,4,11,2.941878163187476,0,0,38,0,0,0,21,1,0,1231,18,3,8,2,0,6,2,0,0,0,0,2,3,0,0,0,0,1
1,70,3,4,6,4,7,1,1,3,3,2,2,1,40,1,2,5,8,3.4400984147692077,0,0,16,0,0,0,2,1,0,546,16,3,15,3,0,6,7,0,0,0,0,2,3,0,0,0,0,4
1,61,4,2,5,4,8,2,3,3,1,3,1,2,25,4,4,2,11,4.433077835694424,0,0,37,0,0,0,21,1,0,2952,7,2,10,1,0,2,6,0,0,0,0,0,2,0,0,0,0,0
1,62,5,4,6,1,9,3,3,2,1,2,2,2,39,4,3,5,11,4.078034553392858,0,0,15,0,0,0,25,0,0,2695,11,3,10,2,0,6,7,0,0,0,0,2,4,0,0,0,0,0
1,72,3,2,2,2,7,4,1,2,3,2,1,1,43,3,4,3,6,3.1169191302779025,0,0,30,0,0,0,16,1,0,1707,21,3,18,1,0,4,2,0,0,0,0,1,3,0,0,0,0,1
1,77,7,3,6,4,9,2,3,1,3,3,0,2,27,1,2,5,13,2.772029862686472,0,0,23,0,0,0,7,1,0,1298,21,3,15,4,0,2,3,0,0,0,0,0,1,0,0,0,0,2
1,39,3,1,6,4,7,4,3,3,1,1,2,3,49,2,4,4,12,4.906734595054347,0,0,15,0,0,0,5,1,0,1848,11,3,13,2,0,5,3,0,0,0,0,2,4,0,0,0,0,4
1,63,5,1,4,3,3,2,1,2,2,2,2,1,47,4,4,2,7,2.5304644029691445,0,0,24,0,0,0,13,0,0,2604,13,1,8,1,0,5,2,0,0,0,0,0,1,0,0,0,0,2
1,38,6,2,3,1,6,1,3,2,2,1,1,1,43,2,1,5,13,4.11336083344156,0,0,30,0,0,0,16,0,0,673,22,2,14,5,0,3,6,0,0,0,0,2,1,0,0,0,0,3
1,41,4,1,4,3,3,1,2,1,2,3,0,3,34,1,4,3,7,2.923834490050585,0,0,39,0,0,0,29,0,0,931,18,3,14,3,0,2,7,0,0,0,0,2,2,0,0,0,0,0
1,60,4,3,7,1,8,3,3,1,3,2,2,2,27,1,3,5,13,3.391004741825352,0,0,32,0,0,0,27,0,0,1280,27,1,11,4,0,2,2,0,0,0,0,0,2,0,0,0,0,4
1,62,7,1,4,4,9,4,2,3,1,2,2,2,38,4,2,2,7,4.948074420255555,0,0,26,0,0,0,22,1,0,2204,18,3,12,1,0,2,3,0,0,0,0,0,0,0,0,0,0,3
1,75,6,1,5,3,3,2,2,2,1,2,2,1,28,3,4,2,10,4.665984299794668,0,0,37,0,0,0,11,1,0,2900,7,1,8,2,0,3,5,0,0,0,0,1,2,0,0,0,0,4
1,52,3,3,5,4,5,3,3,1,2,1,1,2,45,4,2,2,6,2.9377051264371206,0,0,23,0,0,0,25,1,0,2293,15,3,16,1,0,4,4,0,0,0,0,0,3,0,0,0,0,1
1,77,3,1,2,4,7,2,1,1,1,2,1,2,28,4,1,4,9,3.463259292905521,0,0,17,0,0,0,7,1,0,2740,8,3,6,5,0,2,5,0,0,0,0,1,4,0,0,0,0,4
1,64,4,2,4,4,6,2,3,3,2,1,0,2,34,4,2,3,14,4.479473156712418,0,0,21,0,0,0,26,1,0,1330,28,4,19,1,0,4,5,0,0,0,0,2,0,0,0,0,0,4
1,56,4,3,2,3,8,4,3,2,3,2,0,1,42,1,3,4,13,4.4039071187329455,0,0,20,0,0,0,13,0,0,2108,9,4,16,2,0,3,7,0,0,0,0,1,2,0,0,0,0,0
1,71,4,1,2,1,7,2,3,2,2,1,2,2,45,2,1,5,6,3.1449172269636545,0,0,20,0,0,0,8,1,0,620,29,1,7,2,0,6,2,0,0,0,0,0,2,0,0,0,0,4
1,67,6,1,2,4,9,3,1,3,1,3,2,2,34,2,3,4,13,3.2395573822830017,0,0,32,0,0,0,8,1,0,2275,17,4,18,1,0,7,4,0,0,0,0,1,1,0,0,0,0,1
1,63,4,3,2,1,7,4,2,3,3,1,0,2,45,1,1,4,7,3.894110229045385,0,0,31,0,0,0,21,0,0,1414,6,3,6,3,0,3,6,0,0,0,0,1,0,0,0,0,0,1
1,63,7,3,7,4,6,1,3,1,2,3,2,1,36,3,2,2,14,3.985595942187436,0,0,28,0,0,0,15,0,0,1141,14,4,14,2,0,7,4,0,0,0,0,0,0,0,0,0,0,0
1,42,7,2,3,4,6,3,2,2,3,1,1,2,27,4,2,4,11,2.967205397272164,0,0,37,0,0,0,16,1,0,2266,11,1,19,3,0,6,5,0,0,0,0,1,4,0,0,0,0,1
1,49,5,4,3,4,5,2,3,2,3,1,1,2,46,3,4,5,12,3.9060311092271585,0,0,33,0,0,0,13,0,0,1963,29,1,19,5,0,5,5,0,0,0,0,1,1,0,0,0,0,0
1,58,6,2,2,2,9,4,1,2,3,1,2,3,48,4,3,5,8,4.032569815731531,0,0,28,0,0,0,28,0,0,1802,12,3,10,2,0,5,5,0,0,0,0,1,2,0,0,0,0,0
1,77,6,2,6,2,8,1,2,3,1,3,1,3,35,1,4,5,13,3.0075770897456584,0,0,16,0,0,0,5,1,0,596,25,4,7,1,0,2,3,0,0,0,0,1,2,0,0,0,0,1
1,36,5,2,6,3,9,4,3,2,1,1,1,2,47,1,1,3,12,2.6979514574739905,0,0,24,0,0,0,28,0,0,2719,15,3,10,2,0,4,3,0,0,0,0,2,0,0,0,0,0,4
1,35,6,1,2,3,7,3,3,3,1,1,0,3,29,2,1,5,10,4.6338674202168075,0,0,27,0,0,0,23,1,0,1452,22,4,17,5,0,3,6,0,0,0,0,1,4,0,0,0,0,0
1,63,3,4,7,2,4,2,2,1,1,3,0,1,38,1,3,5,12,2.564380719819769,0,0,35,0,0,0,27,0,0,2574,8,2,16,4,0,3,6,0,0,0,0,2,0,0,0,0,0,3
1,61,7,1,7,3,9,4,2,3,3,3,0,2,27,2,2,4,13,3.674856141296509,0,0,39,0,0,0,21,1,0,2589,23,1,16,5,0,3,3,0,0,0,0,2,2,0,0,0,0,0
1,54,7,3,6,4,3,4,3,3,2,2,2,1,40,4,4,2,9,3.111958033554912,0,0,24,0,0,0,21,1,0,642,24,3,12,2,0,4,3,0,0,0,0,1,4,0,0,0,0,4
1,42,3,3,6,4,4,4,1,1,1,2,1,1,39,1,4,2,7,3.0562229491118016,0,0,17,0,0,0,16,1,0,2789,15,3,19,2,0,3,6,0,0,0,0,2,2,0,0,0,0,1
